estLocus,Nomen,Textus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR INITIALS,CTS URN,SEQUENCE,,,,,,,,,,,,,,,,,
estlocus1,Florentia,"Hinc tua principibus saluis Florentia salua est ,",Florentia,urn:cite:perseus:latlexent.lex3284.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div20.l9.w5,234002.0,,,,,,,,,,,,,,,,,
estlocus1,Europae,"Europae atque Asiae multum concordibus armis ,",Europa,urn:cite:croala:latlexent.lex26446.1,urn:cite:croala:latmorph.morph.4.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div20.l99.w1,237007.0,,,,,,,,,,,,,,,,,
estlocus1,Asiae,"Europae atque Asiae multum concordibus armis ,",Asia,urn:cite:croala:latlexent.lex38242.1,urn:cite:croala:latmorph.morph.4.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div20.l99.w3,237015.0,,,,,,,,,,,,,,,,,
estlocus2,Chaonis,Chaonis antiquo silua superba Ioue ;,Chaonis,urn:cite:croala:latlexent.lex50097.1,urn:cite:croala:latmorph.morph.108.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l2.w1,242461.0,,,,,,,,,,,,,,,,,
estlocus3,Ditis,"Non , Oriens , ultra bacchabere ; regia Ditis",Dis,urn:cite:perseus:latlexent.lex2834.1,urn:cite:croala:latmorph.morph.11.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l35.w6,243536.0,,,,,,,,,,,,,,,,,
estlocus1,Caucasus,Caucasus et caeli pondere pressus Athlas .,Caucasus,urn:cite:perseus:latlexent.lex1909.1,urn:cite:croala:latmorph.morph.13.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l40.w1,243668.0,,,,,,,,,,,,,,,,,
estlocus1,Athlas,Caucasus et caeli pondere pressus Athlas .,Atlas,urn:cite:perseus:latlexent.lex1037.1,urn:cite:croala:latmorph.morph.13.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l40.w6,243688.0,,,,,,,,,,,,,,,,,
estlocus1,Arctos,"Nanque Arctos Boreasque tonant , tonat Hesper et omnis",Arctos,urn:cite:perseus:latlexent.lex796.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l41.w2,243704.0,,,,,,,,,,,,,,,,,
estlocus4,Caledonio,Pulsa Caledonio terra fragore sonat ;,Caledonius,urn:cite:croala:latlexent.lex50087.1,urn:cite:croala:latmorph.morph.117.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l42.w2,243744.0,,,,,,,,,,,,,,,,,
estlocus2,Alpinis,Hinc uolat Alpinis cuspis hyulca iugis .,Alpinus,urn:cite:perseus:latlexent.lex434.1,urn:cite:croala:latmorph.morph.80.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div26.l44.w3,243808.0,,,,,,,,,,,,,,,,,
estlocus1,Florentia,"Teque recaeptura est reducem Florentia , quo te",Florentia,urn:cite:perseus:latlexent.lex3284.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div27.l11.w5,245306.0,,,,,,,,,,,,,,,,,
estlocus2,Ausonis,Vectura est humeris Ausonis ora suis .,Ausonis,urn:cite:croala:latlexent.lex50096.1,urn:cite:croala:latmorph.morph.108.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div27.l12.w4,245338.0,,,,,,,,,,,,,,,,,
estlocus4,Aoniam,"Pulcher , ad Aoniam Calliopea lyram ,",Aonius,urn:cite:perseus:latlexent.lex665.1,urn:cite:croala:latmorph.morph.96.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div29.l2.w3,245789.0,,,,,,,,,,,,,,,,,
estlocus4,Carybdis,"Miser , ah , miser , Carybdis",Charybdis,urn:cite:perseus:latlexent.lex2053.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div31.l29.w4,247180.0,,,,,,,,,,,,,,,,,
estlocus4,Acheloa,Acheloa monstra quali,Achelous,urn:cite:croala:latlexent.lex50098.1,urn:cite:croala:latmorph.morph.89.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div31.l7.w1,246776.0,,,,,,,,,,,,,,,,,
estlocus3,Galli,"Iulius hic situs est , Galli Venetique fatentur",Galli,urn:cite:perseus:latlexent.lex3371.1,urn:cite:croala:latmorph.morph.31.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div33.l1.w5,247795.0,,,,,,,,,,,,,,,,,
estlocus4,Herebo,Tu portenta relegas Herebo tot furialia,Herebus,urn:cite:croala:latlexent.lex80061.1,urn:cite:croala:latmorph.morph.10.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div4.l5.w4,226733.0,,,,,,,,,,,,,,,,,
estlocus3,Britannis,"Quae uectantur ab ultimis Britannis ,",Britanni,urn:cite:perseus:latlexent.lex1473.1,urn:cite:croala:latmorph.morph.28.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div5.l14.w5,227451.0,,,,,,,,,,,,,,,,,
estlocus2,Bizantia,"Quas Bizantia missitat Propontis , 5 , 15 Quas . . . Propontis : versus additus in margine",Byzantius,urn:cite:croala:latlexent.lex50099.1,urn:cite:croala:latmorph.morph.108.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div5.l15.w2,227467.0,,,,,,,,,,,,,,,,,
estlocus1,Europa,"Europa atque Asia , Affricumque littus",Europa,urn:cite:croala:latlexent.lex26446.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div5.l17.w1,227572.0,,,,,,,,,,,,,,,,,
estlocus1,Asia,"Europa atque Asia , Affricumque littus",Asia,urn:cite:croala:latlexent.lex38242.1,urn:cite:croala:latmorph.morph.6.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div5.l17.w3,227580.0,,,,,,,,,,,,,,,,,
estlocus2,Affricumque,"Europa atque Asia , Affricumque littus",Africus,urn:cite:perseus:latlexent.lex290.1,urn:cite:croala:latmorph.morph.144.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div5.l17.w4,227588.0,,,,,,,,,,,,,,,,,
estlocus3,Heliconis,Non Heliconis aquas desiderat aut Aganyppes,Helicon,urn:cite:perseus:latlexent.lex3652.1,urn:cite:croala:latmorph.morph.11.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div53.l3.w2,253574.0,,,,,,,,,,,,,,,,,
estlocus1,Geennae,Notus in caelo angelus et Geennae,Gehenna,urn:cite:perseus:latlexent.lex26219.1,urn:cite:croala:latmorph.morph.4.1,AŽ,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div7.div8.l17.w6,228481.0,,,,,,,,,,,,,,,,,
